date,pm25,no2,temperature,pressure,wind_speed
2013-07-20,99.83333333333333,44.125,28.4875,999.8458333333333,1.3708333333333333
2013-07-21,67.45833333333333,39.083333333333336,27.770833333333332,1000.7583333333333,1.1458333333333333
2013-07-22,91.75,46.72799166666667,27.5125,999.9458333333333,1.0666666666666667
2013-07-23,39.041666666666664,28.5184125,27.6875,995.8958333333334,2.1708333333333334
2013-07-24,39.125,56.666666666666664,30.320833333333336,995.65,1.625
2013-07-25,32.25,48.583333333333336,30.45,997.4166666666666,1.7833333333333332
2013-07-26,52.625,72.125,25.895833333333332,999.1958333333333,1.3291666666666666
2013-07-27,117.95833333333333,71.125,25.1875,996.5416666666666,1.05
2013-07-28,60.208333333333336,35.25,30.15416666666667,995.9458333333333,1.3541666666666667
2013-07-29,65.16666666666667,76.29166666666667,29.079166666666666,995.7583333333333,1.2833333333333334
2013-07-30,113.5,50.958333333333336,29.183333333333334,993.5416666666666,1.6916666666666667
2013-07-31,47.5,27.720529166666665,26.420833333333334,995.6291666666666,1.875
2013-08-01,42.041666666666664,55.083333333333336,23.212500000000002,999.525,0.9541666666666666
2013-08-02,82.20833333333333,43.791666666666664,26.02916666666667,1001.5916666666667,1.0291666666666666
2013-08-03,30.833333333333332,43.708333333333336,27.829166666666666,999.3958333333334,1.2708333333333333
2013-08-04,99.66666666666667,36.875,27.729166666666668,995.9166666666666,1.4666666666666668
2013-08-05,44.0,35.416666666666664,26.995833333333334,994.1208333333334,1.1583333333333334
2013-08-06,147.75,51.51878333333334,29.483333333333334,995.2166666666667,1.2833333333333334
2013-08-07,39.041666666666664,45.875,26.15416666666667,998.1875,2.1875
2013-08-08,29.75,44.541666666666664,28.879166666666666,996.1,1.6041666666666667
2013-08-09,37.666666666666664,50.833333333333336,29.6875,996.9375,1.2666666666666668
2013-08-10,100.29166666666667,46.375,30.254166666666666,1000.625,1.3083333333333333
2013-08-11,152.25,38.333333333333336,27.945833333333336,1001.7916666666666,1.6541666666666668
2013-08-12,43.291666666666664,12.333333333333334,27.0625,1000.9583333333334,1.3583333333333334
2013-08-13,85.54166666666667,19.125,28.6125,1000.625,1.4166666666666667
2013-08-14,70.83333333333333,16.583333333333332,29.25,999.8916666666668,1.7625
2013-08-15,113.79166666666667,27.958333333333332,30.191666666666666,998.3791666666666,1.2916666666666667
2013-08-16,135.91666666666666,52.166666666666664,28.837500000000002,993.4875000000001,1.2
2013-08-17,49.0,45.416666666666664,31.929166666666664,997.1583333333333,2.625
2013-08-18,11.083333333333334,28.75,29.4375,1004.025,1.5208333333333333
2013-08-19,21.958333333333332,44.041666666666664,28.558333333333334,1006.0500000000001,1.1083333333333334
2013-08-20,87.66666666666667,39.75,27.191666666666666,1005.0875,1.5166666666666666
2013-08-21,92.29166666666667,48.083333333333336,26.391666666666666,1003.9291666666667,1.0374999999999999
2013-08-22,115.41666666666667,66.75,24.245833333333334,1004.8708333333334,0.9500000000000001
2013-08-23,54.375,48.75,27.708333333333332,1005.0583333333334,1.4458333333333335
2013-08-24,35.083333333333336,56.041666666666664,27.516666666666666,1005.0541666666667,1.2708333333333333
2013-08-25,38.791666666666664,45.291666666666664,28.537499999999998,1002.3916666666668,1.7833333333333332
2013-08-26,55.791666666666664,38.083333333333336,28.020833333333332,1001.85,2.2916666666666665
2013-08-27,52.208333333333336,32.083333333333336,24.6375,1003.3125,2.4166666666666665
2013-08-28,69.875,49.833333333333336,23.34583333333333,995.8874999999999,1.2583333333333333
2013-08-29,27.083333333333332,30.875,24.712500000000002,999.0416666666666,3.7624999999999997
2013-08-30,8.625,28.041666666666668,23.02916666666667,1007.8541666666666,2.091666666666667
2013-08-31,17.25,41.875,23.537499999999998,1007.8375,1.6791666666666665
2013-09-01,45.333333333333336,46.583333333333336,23.1375,1009.4375,1.4916666666666665
2013-09-02,54.375,48.666666666666664,22.491666666666664,1011.6458333333334,1.5916666666666668
2013-09-03,95.5,60.458333333333336,23.4375,1012.0958333333333,1.5250000000000001
2013-09-04,73.54166666666667,52.916666666666664,20.354166666666668,1012.0708333333333,1.1624999999999999
2013-09-05,19.458333333333332,37.625,20.804166666666667,1010.5791666666668,1.95
2013-09-06,69.125,49.083333333333336,21.029166666666665,1012.2333333333332,1.2666666666666666
2013-09-07,76.375,45.791666666666664,22.09583333333333,1012.8874999999999,1.2083333333333333
2013-09-08,118.29166666666667,69.375,21.7375,1012.4708333333333,1.1791666666666667
2013-09-09,77.20833333333333,42.166666666666664,21.854166666666668,1008.875,1.5166666666666666
2013-09-10,53.041666666666664,50.375,22.875,1008.3375,1.5666666666666667
2013-09-11,72.20833333333333,58.166666666666664,22.65416666666667,1010.4041666666667,1.7541666666666667
2013-09-12,148.79166666666666,72.08333333333333,22.875,1007.5,1.4875
2013-09-13,91.5,44.375,19.7625,1002.4291666666667,1.5625
2013-09-14,56.208333333333336,58.4375,23.075,1004.65,1.4166666666666667
2013-09-15,19.0,51.458333333333336,21.254166666666666,1009.8249999999999,1.6666666666666667
2013-09-16,44.375,59.5,20.8625,1007.6583333333333,1.2791666666666666
2013-09-17,85.08333333333333,73.70833333333333,20.283333333333335,1011.1291666666666,0.9625
2013-09-18,100.29166666666667,59.416666666666664,21.45,1014.7041666666668,1.2916666666666667
2013-09-19,114.08333333333333,44.666666666666664,21.866666666666664,1009.2833333333333,1.1458333333333333
2013-09-20,52.583333333333336,49.875,22.291666666666668,1011.2875,1.3916666666666666
2013-09-21,51.291666666666664,56.75,23.116666666666664,1011.5083333333333,1.5708333333333335
2013-09-22,58.333333333333336,80.16666666666667,20.82916666666667,1011.1083333333332,1.075
2013-09-23,22.208333333333332,44.708333333333336,16.400000000000002,1014.5791666666668,2.4791666666666665
2013-09-24,9.958333333333334,46.645833333333336,14.483333333333334,1017.9916666666667,1.7208333333333332
2013-09-25,13.541666666666666,44.166666666666664,16.366666666666667,1016.5041666666666,2.191666666666667
2013-09-26,41.333333333333336,64.58333333333333,16.337500000000002,1012.6458333333334,1.1375
2013-09-27,172.66666666666666,93.625,16.804166666666667,1007.5500000000001,1.2
2013-09-28,230.45833333333334,60.86022500000001,16.420833333333334,1007.4041666666667,1.2041666666666666
2013-09-29,211.875,96.375,17.787499999999998,1013.65,1.2333333333333334
2013-09-30,126.66666666666667,66.5625,18.958333333333332,1014.6374999999999,1.0791666666666666
2013-10-01,76.95833333333333,53.916666666666664,17.8625,1013.3041666666667,1.375
2013-10-02,15.5,40.666666666666664,17.7,1016.8958333333334,2.1666666666666665
2013-10-03,64.58333333333333,60.416666666666664,15.470833333333333,1014.0749999999999,1.7750000000000001
2013-10-04,139.95833333333334,71.29166666666667,16.391666666666666,1010.2708333333334,1.1791666666666667
2013-10-05,299.125,79.875,17.141666666666666,1015.7916666666666,0.9125000000000001
2013-10-06,184.75,67.5,15.983333333333334,1018.4291666666667,0.9625
2013-10-07,77.95833333333333,52.75,18.820833333333333,1018.5916666666667,1.6791666666666665
2013-10-08,48.541666666666664,50.625,17.870833333333334,1015.4291666666667,1.4083333333333332
2013-10-09,137.20833333333334,86.66666666666667,15.354166666666666,1007.0124999999999,1.0125
2013-10-10,81.66666666666667,46.458333333333336,16.366666666666667,1007.3666666666667,3.433333333333333
2013-10-11,46.125,56.0,14.741666666666667,1011.4166666666666,1.4333333333333333
2013-10-12,68.16666666666667,89.66666666666667,15.924999999999999,1014.2833333333333,1.0875000000000001
2013-10-13,59.833333333333336,64.08333333333333,15.145833333333334,1014.9833333333332,1.1458333333333333
2013-10-14,31.625,43.708333333333336,11.941666666666668,1022.9291666666667,1.9875
2013-10-15,19.166666666666668,49.875,9.854166666666666,1026.4333333333334,1.5374999999999999
2013-10-16,52.708333333333336,63.166666666666664,11.504166666666668,1021.5333333333333,1.1375
2013-10-17,144.5,75.83333333333333,10.904166666666667,1022.225,1.1583333333333334
2013-10-18,214.75,97.20833333333333,11.166666666666666,1020.9083333333333,0.9874999999999999
2013-10-19,74.75,54.416666666666664,14.066666666666668,1021.5208333333334,2.8208333333333333
2013-10-20,24.208333333333332,49.125,11.762500000000001,1020.9666666666667,1.2958333333333334
2013-10-21,83.33333333333333,70.93599583333334,10.775,1019.1333333333333,0.9916666666666667
2013-10-22,128.20833333333334,79.21193749999999,11.279166666666667,1017.7583333333333,1.5625
2013-10-23,25.208333333333332,47.291666666666664,10.033333333333333,1018.6374999999999,2.0083333333333333
2013-10-24,19.916666666666668,35.833333333333336,11.041666666666666,1022.9916666666667,2.8249999999999997
2013-10-25,36.75,58.333333333333336,11.575000000000001,1023.1208333333334,2.1166666666666667
2013-10-26,58.916666666666664,64.625,9.983333333333333,1018.4041666666667,1.2625
2013-10-27,182.95833333333334,101.25,8.254166666666666,1013.8375,0.6375000000000001
2013-10-28,283.0833333333333,112.91666666666667,10.725,1015.9291666666667,1.1416666666666666
2013-10-29,40.75,50.208333333333336,10.970833333333333,1023.7041666666668,1.633333333333333
2013-10-30,82.33333333333333,74.16666666666667,7.825,1023.7125,0.8875000000000001
2013-10-31,143.41666666666666,86.875,8.020833333333334,1023.4333333333334,0.8583333333333333
2013-11-01,194.16666666666666,89.25,8.045833333333333,1021.9291666666667,1.075
2013-11-02,244.20833333333334,89.375,8.8375,1018.1750000000001,0.9833333333333334
2013-11-03,56.041666666666664,55.708333333333336,13.2875,1020.5,3.158333333333333
2013-11-04,37.333333333333336,56.125,9.85,1023.7125,1.175
2013-11-05,165.33333333333334,94.125,8.825000000000001,1016.4083333333333,0.7875
2013-11-06,104.83333333333333,52.25,10.079166666666667,1013.6833333333334,3.279166666666667
2013-11-07,32.666666666666664,39.375,8.6,1016.9375,1.6500000000000001
2013-11-08,138.625,80.29166666666667,6.470833333333334,1016.475,0.7374999999999999
2013-11-09,90.625,66.25,9.549999999999999,1020.1708333333332,2.408333333333333
2013-11-10,25.666666666666668,36.083333333333336,5.375,1025.2833333333333,3.5041666666666664
2013-11-11,33.166666666666664,50.958333333333336,7.5249999999999995,1023.7125,1.8083333333333333
2013-11-12,60.208333333333336,56.208333333333336,7.8875,1020.7791666666667,1.4458333333333335
2013-11-13,163.54166666666666,91.45833333333333,5.2375,1016.9708333333333,0.8333333333333334
2013-11-14,62.208333333333336,54.75,8.745833333333334,1014.6750000000001,2.716666666666667
2013-11-15,102.54166666666667,79.20833333333333,6.920833333333333,1013.0375,1.0333333333333334
2013-11-16,42.708333333333336,39.666666666666664,8.104166666666666,1015.4583333333334,3.725
2013-11-17,9.541666666666666,29.375,5.533333333333334,1020.5208333333334,3.154166666666667
2013-11-18,9.166666666666666,30.041666666666668,4.666666666666667,1022.6791666666667,2.908333333333333
2013-11-19,31.916666666666668,44.833333333333336,2.3541666666666665,1020.8291666666668,1.2583333333333333
2013-11-20,64.375,53.666666666666664,3.6166666666666667,1019.6958333333333,1.1083333333333334
2013-11-21,103.70833333333333,73.79166666666667,4.35,1021.9916666666667,1.0916666666666666
2013-11-22,155.625,81.54166666666667,4.570833333333334,1020.1999999999999,0.9249999999999999
2013-11-23,228.20833333333334,103.70833333333333,5.795833333333333,1016.1541666666667,1.175
2013-11-24,78.0,49.541666666666664,7.808333333333334,1011.4083333333333,2.5749999999999997
2013-11-25,16.291666666666668,27.0,3.7916666666666665,1013.5666666666666,3.2125
2013-11-26,20.5,26.916666666666668,2.154166666666667,1015.5500000000001,3.783333333333333
2013-11-27,6.208333333333333,11.541666666666666,-2.058333333333333,1023.4916666666667,5.566666666666666
2013-11-28,21.5,35.208333333333336,0.8291666666666666,1022.1958333333333,3.5875
2013-11-29,81.45833333333333,73.83333333333333,5.466666666666666,1015.9833333333332,1.5166666666666666
2013-11-30,31.208333333333332,49.75,5.645833333333333,1019.0208333333334,2.2291666666666665
2013-12-01,91.5,72.83333333333333,3.7375000000000003,1019.0124999999999,1.2708333333333333
2013-12-02,109.66666666666667,87.79166666666667,2.779166666666667,1015.0124999999999,0.7875
2013-12-03,73.58333333333333,68.79166666666667,6.029166666666666,1017.6666666666666,1.2375
2013-12-04,115.83333333333333,84.54166666666667,4.983333333333333,1015.7125,0.9666666666666667
2013-12-05,40.625,49.0,6.570833333333333,1019.5791666666668,2.1999999999999997
2013-12-06,158.91666666666666,87.125,3.3625000000000003,1015.625,1.1708333333333334
2013-12-07,302.375,102.70833333333333,0.9874999999999999,1016.0500000000001,0.9916666666666667
2013-12-08,208.16666666666666,79.08333333333333,5.25,1016.8333333333334,2.766666666666667
2013-12-09,10.25,30.791666666666668,2.5875,1019.8041666666667,2.8874999999999997
2013-12-10,21.083333333333332,36.041666666666664,1.0083333333333333,1015.8833333333333,3.0875
2013-12-11,23.0,36.916666666666664,1.4083333333333332,1015.3416666666667,2.1458333333333335
2013-12-12,17.458333333333332,34.833333333333336,-2.0375,1017.9916666666667,2.5124999999999997
2013-12-13,62.083333333333336,53.916666666666664,-2.654166666666667,1021.7083333333334,1.4166666666666667
2013-12-14,54.583333333333336,58.916666666666664,-1.5041666666666667,1025.0166666666667,1.2208333333333334
2013-12-15,43.041666666666664,57.333333333333336,-0.7833333333333333,1029.3791666666666,1.1041666666666667
2013-12-16,130.375,82.79166666666667,-1.8499999999999999,1026.9916666666666,1.0083333333333333
2013-12-17,84.83333333333333,58.2370125,-0.7166666666666667,1029.3625,2.0166666666666666
2013-12-18,39.875,42.208333333333336,-4.1125,1028.3708333333334,1.9583333333333333
2013-12-19,39.041666666666664,58.38026249999999,-4.3125,1027.0249999999999,1.5166666666666666
2013-12-20,29.708333333333332,63.18283333333333,-2.6291666666666664,1030.6166666666666,1.5791666666666666
2013-12-21,57.958333333333336,76.333025,-2.220833333333333,1031.1833333333334,1.2249999999999999
2013-12-22,143.375,100.70833333333333,-3.3708333333333336,1028.2208333333333,1.05
2013-12-23,128.5,92.54166666666667,-1.75,1028.2791666666667,1.3166666666666667
2013-12-24,278.6666666666667,155.5,-3.7875,1029.7958333333333,1.1291666666666667
2013-12-25,168.58333333333334,107.70833333333333,-1.5625,1024.3041666666666,3.2375000000000003
2013-12-26,8.5,27.291666666666668,-1.8916666666666666,1030.1791666666666,4.6375
2013-12-27,19.083333333333332,55.085274999999996,-1.3875,1025.9791666666667,2.0416666666666665
2013-12-28,15.166666666666666,40.44315208333333,-1.0208333333333333,1022.2208333333333,3.1208333333333336
2013-12-29,69.375,89.66666666666667,0.12499999999999993,1015.0875,1.5458333333333334
2013-12-30,39.625,60.916666666666664,4.533333333333333,1011.7624999999999,2.658333333333333
2013-12-31,54.083333333333336,59.708333333333336,4.6375,1008.6,3.154166666666667
2014-01-01,48.5,74.625,3.904166666666667,1010.7375000000001,1.9708333333333332
2014-01-02,108.625,95.625,0.9875000000000002,1014.1958333333333,0.9041666666666667
2014-01-03,44.333333333333336,56.916666666666664,4.266666666666667,1018.3458333333333,2.1333333333333333
2014-01-04,125.54166666666667,81.04166666666667,-2.191666666666667,1018.525,1.0
2014-01-05,78.45833333333333,69.375,0.3166666666666667,1020.5416666666666,1.7458333333333333
2014-01-06,133.75,68.58333333333333,-0.4916666666666667,1021.75,1.3833333333333335
2014-01-07,91.54166666666667,64.66666666666667,1.1208333333333333,1023.1791666666667,1.825
2014-01-08,13.458333333333334,29.208333333333332,-2.2958333333333334,1029.5041666666666,2.5458333333333334
2014-01-09,23.875,44.5,-2.7375000000000003,1027.5125,2.525
2014-01-10,68.16666666666667,82.75,-3.4250000000000003,1026.6666666666667,1.3541666666666667
2014-01-11,139.125,110.54166666666667,-2.1333333333333333,1026.3916666666667,1.3791666666666667
